px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.63527	-12.3493	-2.52419	1.29009	-0.618814	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.520123
9.49116	-12.4783	-2.35948	1.14511	-0.8001	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	197.018
9.42919	-12.5875	-2.35676	1.09886	-0.802135	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.968419
9.33128	-12.7246	-2.69439	1.03046	-0.84117	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	11.8616
9.24701	-12.8419	-2.67825	0.981865	-0.843024	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	1.10268
9.1117	-12.8634	-1.77827	0.827351	-1.01484	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	149.921
9.03621	-12.9259	-1.80475	0.768376	-1.01774	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	4.01202
8.79445	-13.082	-3.79805	0.644446	-1.13149	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	175.242
8.6327	-13.1807	-3.78051	0.583591	-1.13524	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	2.31426
8.54907	-13.1551	-2.15995	0.450185	-1.2432	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	85.0905
8.43511	-13.1953	-2.16874	0.379214	-1.24515	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.19579
8.24969	-13.2796	-3.04577	0.320899	-1.23162	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	15.8211
8.08445	-13.3194	-3.04387	0.250152	-1.23397	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.817921
7.95765	-13.3024	-2.63114	0.133848	-1.30466	7.88931	-13.1791	7.9	-13.25	-2.72673	0	23.2353
7.80908	-13.309	-2.63605	0.059225	-1.30674	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.799215
7.62771	-13.3206	-3.0493	-0.00573513	-1.29715	7.52542	-13.1457	7.6	-13.25	-2.72991	0	3.88533
7.45698	-13.3071	-3.04921	-0.0796309	-1.2992	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.606786
7.2515	-13.2507	-3.65872	-0.189897	-1.35526	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	18.7742
7.05391	-13.2018	-3.65904	-0.26584	-1.3564	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.186476
6.94049	-13.2117	-2.37402	-0.287143	-1.2779	6.90569	-13.1515	6.9	-13.15	-2.72312	0	49.6446
6.81306	-13.1644	-2.38621	-0.359233	-1.27866	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.770541
6.63328	-13.1992	-2.78598	-0.310735	-1.11509	6.69426	-13.3705	6.6	-13.15	-3.00475	0	158.692
6.49998	-13.1494	-2.79479	-0.367343	-1.11542	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.546493
6.38343	-13.1152	-2.52083	-0.4065	-1.08981	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	4.81905
6.26829	-13.0609	-2.5231	-0.461401	-1.08996	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.0375599
6.11202	-13.0266	-2.73747	-0.468863	-1.00966	6.162	-13.1569	6.1	-13	-2.72732	0.909111	31.5127
5.97851	-12.9526	-2.74192	-0.525022	-1.00996	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.0950401
5.81126	-12.9178	-2.87232	-0.505907	-0.893646	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	53.4018
5.67468	-12.8372	-2.87537	-0.555117	-0.893578	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.074773
5.52707	-12.7553	-3.02945	-0.589265	-0.870036	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	2.50731
5.39159	-12.6608	-3.0243	-0.636936	-0.870149	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.225221
5.29343	-12.5297	-2.80837	-0.738225	-0.955568	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	26.4078
5.18181	-12.4233	-2.81175	-0.790438	-0.955001	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.463282
5.05743	-12.3636	-2.76006	-0.776861	-0.849572	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	40.2532
4.95085	-12.2523	-2.76308	-0.824125	-0.849875	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.0668188
4.82345	-12.122	-3.2307	-0.85896	-0.829723	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	5.52308
4.71017	-11.9836	-3.23035	-0.905026	-0.830192	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.24781
4.69531	-11.8287	-2.04958	-1.06134	-1.02496	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	144.221
4.64439	-11.7319	-2.04431	-1.11727	-1.02501	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.140688
4.58511	-11.5831	-2.60576	-1.19071	-1.05456	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	9.5497
4.5357	-11.4481	-2.60612	-1.24885	-1.05462	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00821791
4.48356	-11.1988	-3.62356	-1.36365	-1.16035	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	53.2088
4.45099	-11.0089	-3.61333	-1.42718	-1.16102	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.409303
4.44459	-10.9347	-1.95341	-1.48224	-1.14361	4.46178	-10.9843	4.45	-10.95	0	1.81804	51.5136
4.43984	-10.8311	-1.94749	-1.54541	-1.1446	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.141841
4.44331	-10.7276	-1.93119	-1.61094	-1.15043	4.60972	-11.1274	4.45	-10.75	0	1.81614	2.26491
4.45117	-10.6223	-1.92927	-1.67436	-1.15059	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0316539
4.45306	-10.4535	-3.22696	-1.70503	-1.07812	4.43099	-10.4242	4.45	-10.45	0	3.6396	82.4025
4.48027	-10.2746	-3.23079	-1.76338	-1.07637	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.222203
4.52219	-10.1228	-2.92538	-1.83132	-1.09511	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	3.15712
4.56706	-9.9662	-2.92797	-1.8908	-1.09398	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.0795933
4.61936	-9.79668	-3.35479	-1.93757	-1.07823	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	4.99868
4.68338	-9.64125	-3.35185	-1.99129	-1.07783	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.156848
4.69879	-9.55136	-2.07905	-2.02424	-1.02809	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	46.3177
4.75176	-9.45041	-2.07772	-2.08078	-1.02814	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.00995045
4.83722	-9.29342	-3.08649	-2.12637	-1.01743	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	22.1171
4.92227	-9.16468	-3.08838	-2.17747	-1.01767	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.0424454
5.00264	-8.97333	-3.54117	-2.18764	-0.938546	5.03379	-9.03255	5	-9	0.908384	2.72514	32.4875
5.11866	-8.81693	-3.53205	-2.23889	-0.938011	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.409497
5.1573	-8.74186	-2.2159	-2.27225	-0.9082	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	36.1189
5.23936	-8.65212	-2.21888	-2.32285	-0.908777	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0752952
5.33719	-8.49861	-2.95277	-2.33813	-0.85243	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	38.3848
5.45109	-8.38234	-2.953	-2.38405	-0.851605	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0665682
5.55671	-8.25237	-2.99526	-2.40669	-0.813256	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	6.58327
5.68122	-8.14515	-2.98881	-2.45149	-0.813308	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.14024
5.76379	-8.04602	-2.55231	-2.47048	-0.773222	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	10.5889
5.87264	-7.95779	-2.54361	-2.51152	-0.772093	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.393413
5.94651	-7.86496	-2.2229	-2.5205	-0.720834	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	16.7713
6.04525	-7.79289	-2.22699	-2.55886	-0.71991	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.202642
6.15808	-7.60554	-2.9202	-2.5	-0.573184	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	143.892
6.28393	-7.50569	-2.92322	-2.52889	-0.571189	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.556131
6.43305	-7.39901	-3.17928	-2.55792	-0.568441	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	1.43741
6.57648	-7.30006	-3.17937	-2.58698	-0.566866	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.404567
6.67795	-7.23529	-2.55048	-2.61461	-0.561717	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	7.33487
6.79677	-7.16353	-2.54301	-2.64407	-0.56093	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.293885
6.93371	-7.06501	-2.815	-2.65031	-0.525113	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	8.13168
7.06857	-6.99105	-2.81858	-2.67781	-0.524198	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.274412
7.15743	-6.85225	-2.50825	-2.61869	-0.397044	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	69.6835
7.27437	-6.78117	-2.50767	-2.63901	-0.396112	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.251325
7.36115	-6.67179	-2.27101	-2.60127	-0.309367	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	38.5319
7.46491	-6.60477	-2.27456	-2.61652	-0.308254	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.475235
7.64018	-6.52241	-3.14173	-2.65209	-0.33597	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	18.1865
7.79067	-6.44057	-3.13381	-2.6696	-0.335434	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.244652
7.86553	-6.41842	-1.95755	-2.6985	-0.348553	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	25.698
7.96161	-6.37168	-1.9586	-2.71698	-0.348127	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0970375
8.10761	-6.27809	-2.61701	-2.7006	-0.296111	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	25.1483
8.23565	-6.21539	-2.62274	-2.71559	-0.295148	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.475123
8.41042	-6.05034	-3.60673	-2.64695	-0.177843	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	70.9434
8.58236	-5.95482	-3.60289	-2.65558	-0.177117	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.129932
8.65826	-5.86002	-2.48537	-2.61271	-0.10096	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	38.1183
8.77322	-5.78918	-2.48453	-2.61721	-0.100417	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.185175
8.93989	-5.67308	-3.21822	-2.59937	-0.0649295	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	16.6868
9.08782	-5.57929	-3.2171	-2.60158	-0.0640974	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.236366
9.18218	-5.47254	-2.64871	-2.55909	0.00447128	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	22.6176
9.29693	-5.38841	-2.64454	-2.55681	0.00556258	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.61496
9.40119	-5.32783	-2.37053	-2.5662	-0.00959411	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	2.80535
9.50479	-5.25414	-2.36024	-2.5652	-0.00885956	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.506708
9.58847	-5.13504	-2.21286	-2.49959	0.0917716	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	56.6883
9.67872	-5.0578	-2.21773	-2.49212	0.0934446	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	1.24855
9.80662	-4.89588	-3.02434	-2.42733	0.181443	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	53.6586
9.92505	-4.78288	-3.01985	-2.41508	0.183037	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.517643
10.0127	-4.67446	-2.64399	-2.38011	0.219856	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	6.79997
10.1124	-4.57123	-2.64097	-2.36646	0.220863	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.280776
10.2813	-4.47268	-3.2807	-2.40972	0.139371	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	36.591
10.4088	-4.34912	-3.27155	-2.40019	0.140546	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.473221
10.409	-4.19414	-2.22189	-2.2697	0.319879	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	121.969
10.4834	-4.09847	-2.22195	-2.25107	0.320506	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.15512
10.6085	-3.97067	-2.94928	-2.25402	0.289569	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	17.1678
10.7037	-3.84211	-2.94196	-2.23626	0.290748	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.413726
10.8005	-3.70079	-3.04729	-2.21159	0.302877	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	1.18462
10.895	-3.56412	-3.04593	-2.19351	0.303837	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.224128
10.9393	-3.3968	-3.09189	-2.1137	0.398993	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	34.2583
11.0101	-3.26139	-3.08658	-2.09151	0.400352	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.608759
11.1363	-3.16868	-2.8647	-2.14075	0.293253	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	48.7382
11.2128	-3.03379	-2.85235	-2.12263	0.294349	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.713745
11.2493	-2.90607	-2.45238	-2.06982	0.349218	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	17.1712
11.3067	-2.78541	-2.45391	-2.04882	0.35036	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.458627
11.2369	-2.58804	-2.38821	-1.85865	0.611128	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	391.963
11.2569	-2.47026	-2.38362	-1.82442	0.613409	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	1.55979
11.3219	-2.30861	-2.87175	-1.82132	0.566592	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	18.2173
11.3477	-2.15323	-2.86192	-1.78661	0.569063	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	1.31236
11.4059	-2.02224	-2.67808	-1.79392	0.511074	11.1623	-1.9797	11.3	-2	0.909855	2.72956	14.1835
11.4273	-1.87674	-2.67686	-1.76282	0.513127	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.868286
